created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 10 13:23:49 +0000 2023;1733839941430567306;"@Ic0514 @SinarOnline Siap bela lembu lagi di kawasan umah kedai dasar haprak rohingya....";0;0;0;0;in;1015739565280116736;1733810322505695448;shah806353;https://twitter.com/shah806353/status/1733839941430567306
Sun Dec 10 13:23:44 +0000 2023;1733839918747812101;"link gacor : https://t.co/4eYZcPh6md  AMIN PengkhianatUmat PenghinaNabi DibelaAMIN Survey Rohingya Adiba Giselle Xenoglossy BEM UGM Janjian Cadera FACIAL WASH https://t.co/gHjqzOADjf";0;0;0;1;in;701724342;1733839918747812101;AshleexMaree__;https://twitter.com/AshleexMaree__/status/1733839918747812101
Sun Dec 10 13:23:32 +0000 2023;1733839867925467180;"info loker ngantemi rohingya 🫵";0;1;0;0;in;1269176861105389569;1733839867925467180;helobagus;https://twitter.com/helobagus/status/1733839867925467180
Sun Dec 10 13:23:21 +0000 2023;1733839823012790424;"UP⬆️  PERSIBDAY Rohingya Jabalia";0;0;0;0;in;1000685097782132738;1733839823012790424;nohivstigma;https://twitter.com/nohivstigma/status/1733839823012790424
Sun Dec 10 13:23:19 +0000 2023;1733839813911212477;"@_BungHerwin Sekarang mah saya Indonesia, saya Rohingya/Hamas/Uighur/Houthi Yaman yang penting sealiran kadal gurun 🤪";0;0;0;0;in;172158648;1733676210612523340;Rizieq_Sangean;https://twitter.com/Rizieq_Sangean/status/1733839813911212477
Sun Dec 10 13:22:29 +0000 2023;1733839604988747948;"Elektabilitas Anies Selalu Nomor Buncit! Pengamat: Rakyat Tidak Suka Pemimpin yang Cuma Pintar Ngomong, Tapi Eksekusi Kosong!   AMIN PengkhianatUmat | Minggu | PenghinaNabi DibelaAMIN | Rohingya | BEM UGM | FACIAL WASH | Pendek | Besok Senin | Survey | Mendoza | #LoveStory https://t.co/KRHovLL3TD";0;1;1;1;in;1639092488513421312;1733839600928600425;DevitoDhika;https://twitter.com/DevitoDhika/status/1733839604988747948
Sun Dec 10 13:22:29 +0000 2023;1733839602749001962;"PAN Sindir Anies Tidak Layak Gaungkan Perubahan, Nasdem dan PKB Merupakan Bagian Dari Pemerintah!  AMIN PengkhianatUmat | Minggu | PenghinaNabi DibelaAMIN | Zara | Rohingya | BEM UGM | FACIAL WASH | Pendek | Besok Senin | Survey | Mendoza | #LoveStory https://t.co/z2beuJvhq0";0;1;1;1;in;1639092488513421312;1733839600928600425;DevitoDhika;https://twitter.com/DevitoDhika/status/1733839602749001962
Sun Dec 10 13:22:28 +0000 2023;1733839600928600425;"Halal Haram Hantam! Anies lakukan segala cara demi berkuasa di Indonesia  AMIN PengkhianatUmat | Minggu | PenghinaNabi DibelaAMIN | Zara | Rohingya | BEM UGM | FACIAL WASH | Pendek | Besok Senin | Survey | Mendoza | #LoveStory https://t.co/JYCypb7Bxd";0;3;1;3;in;1639092488513421312;1733839600928600425;DevitoDhika;https://twitter.com/DevitoDhika/status/1733839600928600425
Sun Dec 10 13:22:24 +0000 2023;1733839584793096485;"@ilhampurnama887 Dulu diingatkan jangan terlalu nafsu, dipelajari dulu masalah nya... Kita dibilang gak punya kemanusiaan Begitu keluar kabar kalo Rohingya itu tukang bikin rusuh.... Kita dibilang anti islam Sekarang.... Seandainya pun yg datang palestina ya gak bakal jauh berbeda";0;0;0;1;in;956416550214369280;1733794810698314209;Alex_C1L0G_JOE;https://twitter.com/Alex_C1L0G_JOE/status/1733839584793096485
Sun Dec 10 13:21:56 +0000 2023;1733839466811494536;"@Muhammad_Saewad DiPERINTAHKAN kepada semua pendukung wan aibon untuk MEMBUKA PINTU RUMAHNYA DAN MEMBERIKAN TANAHNYA UNTUK PENGUNGSI ROHINGYA... SEGERA LAKSANAKAN PERINTAH INI https://t.co/mLsctXSvig";0;0;0;0;in;1170640868681715713;1733517312047906869;ALmanumitan;https://twitter.com/ALmanumitan/status/1733839466811494536
Sun Dec 10 13:21:38 +0000 2023;1733839388608758175;"Ganjar untuk indonesia AMIN PengkhianatUmat PenghinaNabi DibelaAMIN Survey Rohingya Adiba Giselle Xenoglossy BEM UGM Janjian Cadera FACIAL WASH https://t.co/gviFf64d51";0;0;1;1;in;1635526387254829057;1733839388608758175;Monc0ngPutih;https://twitter.com/Monc0ngPutih/status/1733839388608758175
Sun Dec 10 13:21:35 +0000 2023;1733839376579473896;"@_TNIAL_ Bapak2 TNI, itu pengungsi Rohingya datang lagi. Kenapa tidak dihalau? Bukannya pak @jokowi sudah menginstruksikan?";0;0;0;0;in;15860995;1733839376579473896;arc_romadhoni;https://twitter.com/arc_romadhoni/status/1733839376579473896
Sun Dec 10 13:21:15 +0000 2023;1733839294555660546;"Ganjar bersama rakyat AMIN PengkhianatUmat PenghinaNabi DibelaAMIN Survey Rohingya Adiba Giselle Xenoglossy BEM UGM Janjian Cadera FACIAL WASH https://t.co/CVI9uz2HXr";0;1;1;1;in;1635897606886019072;1733839294555660546;Ganjardian2024;https://twitter.com/Ganjardian2024/status/1733839294555660546
Sun Dec 10 13:21:08 +0000 2023;1733839264285434017;"Kasian pengungsi Rohingya. Di negerinya sendiri terancam dibantai. Begitu ngungsi, sering diusir dan difitnah macam-macam.";0;0;0;0;in;305738225;1733839264285434017;davosic;https://twitter.com/davosic/status/1733839264285434017
Sun Dec 10 13:20:46 +0000 2023;1733839171989680401;"Daftar Pemenang Lomba TO Bulan November di KOSTOTO  Daftar dan Gabung lomba TO Bulan Desember di KOSTOTO  www,kosmacau,com  PERNGENTOTAN TERDAHSYAT Adiba Zara Minggu Rohingya Besok Senin https://t.co/weQXfSTGZU";0;0;0;0;in;1607996773263634433;1733839171989680401;Kostoto_id;https://twitter.com/Kostoto_id/status/1733839171989680401
Sun Dec 10 13:20:44 +0000 2023;1733839162477060513;"@Diana_fajarwati Saya tidak benci Rohingya Tapi saya sangat cinta Indonesia.🇮🇩   Kalau begitu marilah kita adopsi masing2 seorang Rohingya di rumah kita masing2. Humanity kan? Masalah selesai 🙂";0;3;0;2;in;134843989;1733329674288386431;anggaandinata;https://twitter.com/anggaandinata/status/1733839162477060513
Sun Dec 10 13:20:40 +0000 2023;1733839148598083882;"Ganjar untuk indonesia AMIN PengkhianatUmat PenghinaNabi DibelaAMIN Survey Rohingya Adiba Giselle Xenoglossy BEM UGM Janjian Cadera FACIAL WASH https://t.co/PCzOY6q7q6";0;0;1;1;in;1635911347589505024;1733839148598083882;GanjarIndo2024;https://twitter.com/GanjarIndo2024/status/1733839148598083882
Sun Dec 10 13:20:13 +0000 2023;1733839035444134368;""Iya ada dua kapal Rohingya, satu di daerah Blang Raya, satu lagi di kawasan pantai Blang Ulam Aceh Besar," kata Panglima Laot Aceh Miftach Tjut Adek.  Selengkapnya: https://t.co/O1mk9shJXw";0;3;0;0;in;18071520;1733838504025784664;antaranews;https://twitter.com/antaranews/status/1733839035444134368
Sun Dec 10 13:20:07 +0000 2023;1733839008197992769;"@abu_waras Diserukan kepada SEMUA PENDUKUNG WAN AIBON UNTUK MEMBUKA PINTU RUMAHNYA DAN MEMBERIKAN TANAHNYA UNTUK PARA PENGUNGSI ROHINGYA... ayo laksanakan drun https://t.co/jWzEc6MYHs";0;0;0;0;in;1170640868681715713;1733670858043072702;ALmanumitan;https://twitter.com/ALmanumitan/status/1733839008197992769
Sun Dec 10 13:20:03 +0000 2023;1733838992330862993;"@KontenBerfaedah Warga pribumi banyak yang miskin, bantu warga pribumi dahulu sebelum bantu rohingya";0;0;0;0;in;1408801198052839424;1733006298483224835;Surfforlife4;https://twitter.com/Surfforlife4/status/1733838992330862993
Sun Dec 10 13:20:00 +0000 2023;1733838977759936885;"Rapat kerja komisi III DPR RI dgn Kemenkumham bahas tentang pengungsi Rohingya  Menurut Menkumham kita tdk bisa menolak pengungsi Rohingya karena faktor kemanusiaan https://t.co/nqxERGQAjj";0;0;0;1;in;1282751327588585473;1733838977759936885;lovelyb1e;https://twitter.com/lovelyb1e/status/1733838977759936885
Sun Dec 10 13:19:54 +0000 2023;1733838955559449044;"Pemerintah @jokowi  @KSPgoid   Sungguh tega memperlakukan membedakan anak bangsa dgn memperlakukan istimewa imigran Rohingya.   Bila kemudian hari imigran Rohingya membuat kegaduhan masyarakat dan membuat gerakan pemberontakan terhadap NKRI, maka Pak Jokowi hrs brtggungjawab";0;0;0;0;in;4747556570;1733838955559449044;KsatriaNKRI;https://twitter.com/KsatriaNKRI/status/1733838955559449044
Sun Dec 10 13:19:49 +0000 2023;1733838933740630326;"1 Pengungsi Rohingya di Pidie Diamuk Massa https://t.co/1axFfch9Iz";0;0;0;2;in;887743587579944960;1733838933740630326;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1733838933740630326
Sun Dec 10 13:19:18 +0000 2023;1733838804690387349;"@ali_vikal @erwinquu @Candj09 Nih mas silakan dibaca  https://t.co/4JVwi4AqKB @Menlu_RI cuman mentingin palestina begitu Rohingya diem saja ga koar² kenceng di pbb";0;2;0;1;in;1603996752100540416;1733800111493513522;Bang_Muun;https://twitter.com/Bang_Muun/status/1733838804690387349
Sun Dec 10 13:18:27 +0000 2023;1733838590168502317;"Panglima Laot Aceh Miftach Tjut Adek menyampaikan para imigran Rohingya di Pidie mendarat Minggu sekitar 03.30 WIB dan di Aceh Besar sekira pukul 5.30 WIB.";0;1;0;1;in;18071520;1733838504025784664;antaranews;https://twitter.com/antaranews/status/1733838590168502317
Sun Dec 10 13:18:23 +0000 2023;1733838573999411374;"Masalah pengungsi Rohingya yang masuk ke Indonesia menjadi perhatian Presiden Joko Widodo (Jokowi). Jokowi mengungkap ada dugaan jaringan tindak pidana perdagangan orang (TPPO) di balik masuknya pengungsi Rohingya ke Indonesia.  ---------------------  Folllow :   Website :… https://t.co/xcYrwEP27j";0;0;1;2;in;946492346459291648;1733838573999411374;Generasi_MudaNU;https://twitter.com/Generasi_MudaNU/status/1733838573999411374
Sun Dec 10 13:18:07 +0000 2023;1733838505686806657;"YG LAGI VIRAL BOCIL KAKAK ADEK NGEN SAMPAI NANGIS2 😱  LINK DI KOMENTAR   Pelajar bokep indo viral terbaru vcs Vidio Indonesia colmek scandal bumil jilbab mesum bahan coli hijab memek basah Tante sange selebgram Rohingya BEM UGM #SANGE_AAAAAAAAAA #SANGE_AAAAAAAAAAH #viralvideo https://t.co/cCwR2L6pdd";0;3;1;4;in;1725294221559840768;1733838505686806657;Syakira1758821;https://twitter.com/Syakira1758821/status/1733838505686806657
Sun Dec 10 13:18:07 +0000 2023;1733838504025784664;"[UTAS #ANTARANEWS]  Sekitar 315 orang pengungsi Rohingya kembali mendarat di wilayah pesisir Blang Raya Kabupaten Pidie, dan pantai Blang Ulam Kabupaten Aceh Besar, pada Minggu (10/12). #Rohingya  ⬇️⬇️⬇️ https://t.co/w0WKlEycTE";0;2;0;1;in;18071520;1733838504025784664;antaranews;https://twitter.com/antaranews/status/1733838504025784664
Sun Dec 10 13:17:42 +0000 2023;1733838399147221126;"Viral Pria di Langkat Ngamuk-Acungkan Parang ke Wanita Penagih Utang  Adiba PERNGENTOTAN TERDAHSYAT Zara AMIN PengkhianatUmat PenghinaNabi DibelaAMIN Rohingya Snow BEM UGM Minggu #suaritoto  https://t.co/0Kbm4ct48X";0;0;0;0;in;1571960625991151616;1733838399147221126;suari_toto;https://twitter.com/suari_toto/status/1733838399147221126
Sun Dec 10 13:17:41 +0000 2023;1733838396215484495;"Tidak hanya TAEHYUNG ON RUNNING MAN, BEM UGM  ikut event Free Spin &amp  Buy Spin smp dpt 10 free spin yng bisa d klaim 50k. Nanti bisa d bagikan ke Rohingya. Zara sedang Sering #Viralvideo untuk CEASEFIRE NOW Nga ribet cukup : https://t.co/ZNTfakZ7cP Join FB https://t.co/qctH2dnVzQ https://t.co/l7D1mS9lH2";0;1;0;1;in;1708045444763566080;1733838396215484495;jackpotped72224;https://twitter.com/jackpotped72224/status/1733838396215484495
Sun Dec 10 13:17:20 +0000 2023;1733838307698909581;"@kitzoo_ @kegblgnunfaedh Setuju, gua yang doyan nonton stand up comedy pas nonton dia langsung ngebatin, ini apa sih? Lucu ny dimana?? Lama nunggu lucu nya sampe rohingya di usir dari indonesia kek nya belum bakal paham jokes ny wkwk";0;0;0;1;in;1718918493310181376;1733816557825114315;cecilion_rusuh;https://twitter.com/cecilion_rusuh/status/1733838307698909581
Sun Dec 10 13:16:59 +0000 2023;1733838221505970540;"@neohistoria_id @m_marshel Kenapa si Rohingya sampe ngungsi" ke Indonesia, mana lagi sampe seribuan orang, kalau semisal lagi ada bencana alam si mending. Kenapa Myanmar ga didesak supaya terima Rohingya, malah negara lain yg didesak supaya terima mereka dgn alasan kemanusiaan.";0;0;0;0;in;1698568924856725504;1733028831932629243;Mawarrr456;https://twitter.com/Mawarrr456/status/1733838221505970540
Sun Dec 10 13:16:39 +0000 2023;1733838134922838151;"@kegblgnunfaedh NEGARA KEK GINI YANG MAU NGASI MAKAN ORANG ROHINGYA? MEJA UNTUK ANAK NEGRI SENDIRI AJA GAK ADAK, MALAH MAU NGASI RUMAH AMA PENGUNGSI. BENERINDKU PAK FASILITAS UNTUK ANAK BANGSA, BARU BANTU BANGSA LAIN.";0;0;0;1;in;268327769;1733464536840274110;mathew_aJa;https://twitter.com/mathew_aJa/status/1733838134922838151
Sun Dec 10 13:16:17 +0000 2023;1733838045273801095;"@PartaiSocmed @aniesbaswedan Oooo.. bajer 02 yg goreng isu rohingya ternyata";0;0;0;0;in;1681547880509902849;1733316038551543965;ImminentDeaths;https://twitter.com/ImminentDeaths/status/1733838045273801095
Sun Dec 10 13:15:16 +0000 2023;1733837788796322222;"Kalo Indonesia kesandung sm Rohingya yg jumlahnya seiprit dibanding populasi generasi produktif (IQ jg mungkin setara buruknya), mungkin emang bangsamu goblok aja, bang. Ultranasionalis boleh, tapi sadar diri dikit 🥺";0;0;2;4;in;472870435;1733837788796322222;MrsBonasera;https://twitter.com/MrsBonasera/status/1733837788796322222
Sun Dec 10 13:14:36 +0000 2023;1733837619027722552;"@RusdiRu01226366 Diusir saja pengungsi rohingya...deportasi semuanya ke bangladesh lagi ...suruh balik lagi kenegaranya !!!  Itu urusan dan masalah bangladesh ...biarkan mereka yg selesaikan san du bangladesh";0;0;0;0;in;1451692688747614212;1733455323288215702;bagusrangin77;https://twitter.com/bagusrangin77/status/1733837619027722552
Sun Dec 10 13:14:29 +0000 2023;1733837591152300276;"@hoo_mma @Greschinov Banyak gadis di Aceh di perk*sa sama rohingya, mau speak up apa an dah";0;0;0;0;in;994078343577440256;1733452678456549651;Sachan37333910;https://twitter.com/Sachan37333910/status/1733837591152300276
Sun Dec 10 13:14:19 +0000 2023;1733837550320791858;"@SinarOnline Kepala banaa engkau rohingya,.. kat aceh melambak gila babi, pasto nak konflen pasal makan pulak... nasi sikit tak kenyang lah. Trima kasih pon xtau cakap nak konflen bagai.... f*ck lah";0;0;0;0;in;254635814;1733810322505695448;aditwahidin;https://twitter.com/aditwahidin/status/1733837550320791858
Sun Dec 10 13:13:56 +0000 2023;1733837452845236699;"200 Pengungsi Rohingya Kembali Mendarat di Aceh dengan 2 Kapal - https://t.co/THZYKJmfoh";0;0;0;0;in;1679351642062491649;1733837452845236699;benteng_sumbar;https://twitter.com/benteng_sumbar/status/1733837452845236699
Sun Dec 10 13:13:23 +0000 2023;1733837315989176604;"Salah satu bentuk perayaan di hari minggu :))  #pionbet #pionbet88 #weekend #minggu #kakek #adiba #rohingya #viralvideo #beranda #viral #fyp #likeforlikes https://t.co/3GhZrG6rbu";0;0;0;0;in;1078486022;1733837315989176604;pionbet88;https://twitter.com/pionbet88/status/1733837315989176604
Sun Dec 10 13:13:01 +0000 2023;1733837222980546786;"@_MbakSri_ Disini juga rohingya akan berontak, liat aja mereka hari ini masuk 400 orang. Muslim itu sama dimana aja, berontak ke pemerintah sah. Makanya Fahri Hamzah betul.";0;0;0;0;in;4753128931;1733768571996737632;CosloveG;https://twitter.com/CosloveG/status/1733837222980546786
Sun Dec 10 13:12:42 +0000 2023;1733837141770428644;"Cape gua belum ilang pulang dari palembang ini, udah ngumpulin penduduk rohingya mana gua disuruh masak nyiapin semua beli ni itu. Pen bilang cape cuma orang pada gak percaya 🥲 https://t.co/zyRapk8s4s";0;0;0;0;in;1526108207826862082;1733837141770428644;ToBeYourGirl;https://twitter.com/ToBeYourGirl/status/1733837141770428644
Sun Dec 10 13:12:27 +0000 2023;1733837080395198610;"K-Link Festival bagikan bukti Buat yang tadi Siang menang, Main Di Server Thailand PG SOFT GENIT77 selamat atas kemenangannya buat belanja Zara. BEM UGM #viralvideo TAEHYUNG ON RUNNING MAN. Rohingya di Aceh bisa join di GENIT77, Modal receh 10k  Klik : https://t.co/ZNTfakZ7cP https://t.co/2wucP2A6nc";0;1;0;2;in;1708045444763566080;1733837080395198610;jackpotped72224;https://twitter.com/jackpotped72224/status/1733837080395198610
Sun Dec 10 13:12:22 +0000 2023;1733837058026983442;"FOTO: Ratusan Pengungsi Rohingya Kembali Mendarat di Pidie Aceh https://t.co/7HOTfPz4q5";0;0;1;2;in;17128975;1733837058026983442;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1733837058026983442
Sun Dec 10 13:12:15 +0000 2023;1733837028243231110;"Salah satu bentuk perayaan di hari minggu :))  #pionbet #pionbet88 #weekend #minggu #kakek #adiba #rohingya #viralvideo #beranda #viral #fyp #likeforlikes https://t.co/tnOolIh75Y";0;0;0;0;in;1577123096;1733837028243231110;pionbet_jackpot;https://twitter.com/pionbet_jackpot/status/1733837028243231110
Sun Dec 10 13:12:09 +0000 2023;1733837003471647218;"adiba namjoon zara taehyung rohingya kim junkyu snow my exo mendoza kpop k-link festival bem ugm #MyDemonEp6 #KimTaehyung #StrictlyComeDancing #BoycottZara #ดมดทําอะไรกับแฟนคลับบ้าง rekomendasi cardigan outer rajut motif bunga outfit cewe kue pastel aesthetic 12.12";0;0;0;0;in;1704457495979474944;1733837003471647218;maimaginations;https://twitter.com/maimaginations/status/1733837003471647218
Sun Dec 10 13:11:34 +0000 2023;1733836859015582044;"Sisakan simpati  Wendy Man United BEM UGM Internet Gratis Ganjar Pak Sugeng Tangan Matcha #viralvideo Rohingya Selena Blendung Maquire Kairi SCBD Komika Myanmar Malming Pendek Liverpool Jongin Endo #LoveStory #MUNBOU";0;0;0;0;in;1694733090097348608;1733836859015582044;dnotasi;https://twitter.com/dnotasi/status/1733836859015582044
Sun Dec 10 13:11:33 +0000 2023;1733836854162792673;"@melilfoulus @TuaJalanJalan @trojandefender @negativisme Trus lu maunya apa, Lu mau lempar mereka lagi kelaut?  Dikasus ini diantara semua pengungsi rohingya pasti aja benerapa ada yg blangsak, tinggal diamanin aja tapi bukan mengframing mereka semua kriminal.  Tapi warga aceh pun kaga salah klo nolak mereka apapun alasannya.";0;2;0;0;in;1340686079666475008;1733324243377758378;Lusbowln;https://twitter.com/Lusbowln/status/1733836854162792673
Sun Dec 10 13:11:20 +0000 2023;1733836798881894840;"Salah satu bentuk perayaan di hari minggu :))  #pionbet #pionbet88 #weekend #minggu #kakek #adiba #rohingya #viralvideo #beranda #viral #fyp #likeforlikes https://t.co/Kp17TZ32ck";0;0;0;0;in;1054081478;1733836798881894840;HarryRyuzan;https://twitter.com/HarryRyuzan/status/1733836798881894840
Sun Dec 10 13:10:51 +0000 2023;1733836676072665328;"Lebih ke: Indonesia juga kalo terjadi konflik &amp  pada jd imigran, gw yakin sifat masyarakatnya gk jauh beda sama apa yg mereka tuduhkan pada Rohingya";0;0;0;2;in;72495297;1733836676072665328;ceterayadayada;https://twitter.com/ceterayadayada/status/1733836676072665328
Sun Dec 10 13:10:35 +0000 2023;1733836608938652104;"@DrEvaChaniago kita baru teriak2 palestina, dikirim Rohingya sudah kerepotan. Mesir tolak mati2an karena ada alasannya. Sebentar dikirim warga gaza baru tahu kelakuan aslinya mampus deh Indonesia.";0;0;0;0;in;960797607374159873;1733734535052067228;Richie79040209;https://twitter.com/Richie79040209/status/1733836608938652104
Sun Dec 10 13:09:57 +0000 2023;1733836451517964420;"Salah satu bentuk perayaan di hari minggu :))  #pionbet #pionbet88 #weekend #minggu #kakek #adiba #rohingya #viralvideo #beranda #viral #fyp #likeforlikes https://t.co/vr5hM0Yxwr";0;0;0;0;in;1894582766;1733836451517964420;DaniPandhu;https://twitter.com/DaniPandhu/status/1733836451517964420
Sun Dec 10 13:09:36 +0000 2023;1733836360967127401;"@CNNIndonesia Orang Rohingya lagi hidup susah tp berkembang biak terus anjir, anak kecil dan anak mudanya buanyak bgt";0;0;0;0;in;1553956402418237440;1733738622447481004;joseita03;https://twitter.com/joseita03/status/1733836360967127401
Sun Dec 10 13:07:55 +0000 2023;1733835937833189770;"@neohistoria_id @m_marshel Kalau anda pro rohingya, silahkan tampung saja dirumah anda.";0;0;0;0;in;1329479131533250561;1733028831932629243;neyselora;https://twitter.com/neyselora/status/1733835937833189770
