created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 08 16:25:50 +0000 2023;1733160968497353096;"Gini kak ya,mari kita demo Kedubes Bangladesh.😎 Etnis Rohingya itu pengungsi yg dibawa kemana aja pasti mau, lu kira enak hidup dgn status pengungsi, perkara kelakuan beberapa org yg salah dan kriminal juga gak gua benerin, tapi jgn digeneralisir.";0;0;0;0;in;977006690548633600;1733160968497353096;Lycan4rmy;https://twitter.com/Lycan4rmy/status/1733160968497353096
Fri Dec 08 16:25:32 +0000 2023;1733160895117930948;"@bojonemegumi Negara lain yg punya masalah, indonesia yang repot toh malay &amp  thailand aja nolak terang2an kok sekarang sampe efeknya di malay mereka minta tanah. Sejarah orang rohingya juga kaitannya sama orang inggris kok, harusnya myanmar dan inggris yg harus diskusi, indonesia cmn balikin🤭";0;0;0;0;in;1549677542617288704;1733062606062293006;listudan;https://twitter.com/listudan/status/1733160895117930948
Fri Dec 08 16:25:02 +0000 2023;1733160769313784051;"Pantengin aja, sebentar lg akun² yg sejenis pake sentimen Rohingya utk serang siapa.";0;0;0;0;in;24840946;1733160769313784051;rzsld;https://twitter.com/rzsld/status/1733160769313784051
Fri Dec 08 16:24:52 +0000 2023;1733160727752667644;"@MahameruLee Ah, susah mbak ngajarnya ke masyarakat kita. Salah terus yg diprotesnya karena gak paham. Isreal yg nyerang yg disalahin semua org Yahudi, ada satu warga Rohingya yg berbuat buruk, semuanya ditolak, KKB bunuh seseorang semua pen. Papua dibilang jahat.";0;1;0;0;in;1627630848769142787;1733138022273822847;FARHAN2Humanity;https://twitter.com/FARHAN2Humanity/status/1733160727752667644
Fri Dec 08 16:24:52 +0000 2023;1733160726368567487;"Calon wakil presiden nomor urut 1 Muhaimin Iskandar menilai, kedatangan pengungsi dari kelompok etnis Rohingya perlu dihentikan. “Untuk sementara harus kita setop, supaya masyarakat Aceh tenang daripada terjadi konflik,' kata Muhaimin. &lt  #Rohingya #Aceh  https://t.co/isu6BYYXWo";0;0;0;3;in;23343960;1733160726368567487;kompascom;https://twitter.com/kompascom/status/1733160726368567487
Fri Dec 08 16:24:35 +0000 2023;1733160654813757638;"@kegblgnunfaedh rohingya emg udh berkontribusi apa sih sama negara sampe dikasih pulau";0;0;0;0;in;1626930800284561408;1732728146959769658;wh0isnasa;https://twitter.com/wh0isnasa/status/1733160654813757638
Fri Dec 08 16:24:24 +0000 2023;1733160610559615106;"Bu Atikoh bersama warga Fatayat NU . BEM UGM WA Aja Komika Pil 1 The K2 Seneng Rohingya Muhammad jungkook Pil 2 Internet Gratis Ganjar CAT 2 https://t.co/Ve788ghWse";0;0;0;0;in;1708846872193028096;1733160610559615106;YungLina67985;https://twitter.com/YungLina67985/status/1733160610559615106
Fri Dec 08 16:24:12 +0000 2023;1733160557300298115;"@xandreanda @UNHCRIndo @UNinIndonesia wih si IQ paling tinggi abis ngatain orang IQ jongkok trus ngomong ga peduli. meluruskan tapi ngatain orang malas, pengen kek rohingya, iq jongkok. wiih mending lu coba tampung Rohingya, ntar gausah ribet mikir makanan mereka ada pbb yg ngurus, kalo udah, baru boleh bacot";0;0;0;0;in;61450759;1733100715822756290;dinriani;https://twitter.com/dinriani/status/1733160557300298115
Fri Dec 08 16:24:05 +0000 2023;1733160531236917738;"Fyi, dengan pindah ke IKN u virtually dapet tanah gratis kek yg u tuduhkan ke orang Rohingya tadi, wkwk.";0;0;1;1;in;1492848282355515395;1733160531236917738;DennySeggssegar;https://twitter.com/DennySeggssegar/status/1733160531236917738
Fri Dec 08 16:24:01 +0000 2023;1733160513654444483;"@sosmedkeras Klo bantu org dan basong saki hati na ,lebae jang bantu. Dong itu brutal dan memanfaatkan basong pung bae. Talalu makan puji dgn pujian dar negara lain krna bantu rohingya, Padahal warga negara sendiri Basong abaikan, tutup mata,tutup telinga tutup mulut. Skrg bru manyalas. Tolol";0;0;0;0;in;1470401086779379715;1733107898736361894;Biru04852633;https://twitter.com/Biru04852633/status/1733160513654444483
Fri Dec 08 16:23:36 +0000 2023;1733160406057971809;"Malam BEM UGM open vcs bugil bisa skrng wa aja : 08153902895 #vcs Rohingya komika the K2 #viralvideo https://t.co/4D2dShKbus";0;1;4;4;in;1720787521561575424;1733160406057971809;ACntk26838;https://twitter.com/ACntk26838/status/1733160406057971809
Fri Dec 08 16:23:35 +0000 2023;1733160402291204180;"Latar belakang Israel dan Rohingya aja udah beda. Dikira Israel bisa kaya begitu gara² dirinya sendiri aja? Ya engga, yang bantuin banyak, timbal baliknya juga banyak. Negara-negara kapitalis yang bantuin Israel mikir kali timbal baliknya apa. Lah Rohingya? Apa timbal baliknya?";0;0;0;0;in;1157618003258724353;1733159130930597934;cheesteaenak;https://twitter.com/cheesteaenak/status/1733160402291204180
Fri Dec 08 16:23:34 +0000 2023;1733160399917502609;"@neohistoria_id Ya ude min segitu ngotot nya bela pengungsi Rohingya,,lu urus aja lah min mereka,,biar gw terusin nih ke pak @jokowi @KemensosRI kalau Mimin sang pahlawan mau mengurus pengungsi Rohingya,,mau kasih makan, tempat tinggal dll ✍️✍️🙇🙇";0;0;0;0;in;1629463625889873921;1733087797404438619;Haikal88651720;https://twitter.com/Haikal88651720/status/1733160399917502609
Fri Dec 08 16:23:34 +0000 2023;1733160397828702253;"Netrlitas hanya bualan. . BEM UGM WA Aja Komika Pil 1 The K2 Seneng Rohingya Muhammad jungkook Pil 2 Internet Gratis Ganjar CAT 2 https://t.co/w1fRsywxot";0;0;0;0;in;1708846872193028096;1733160397828702253;YungLina67985;https://twitter.com/YungLina67985/status/1733160397828702253
Fri Dec 08 16:23:29 +0000 2023;1733160377733824893;"@herricahyadi @_aishamaharani Aku pribadi msh blm bisa speak up ttg rohingya ke temen2 krn aku minim ilmu, minim literasi, dan juga aku msh belum tau mau jawab apa kalo ditembaknya 'yaudah kl gtu lu terima aja pengungsi rohingya di rumah lu'. Aku sendiri bukan orang kaya soalnya.. aku cuma bisa sedih aja-";0;1;0;0;in;920530560258158593;1733055219951698080;KIMAre_Am;https://twitter.com/KIMAre_Am/status/1733160377733824893
Fri Dec 08 16:23:25 +0000 2023;1733160361304772731;"@KontenBerfaedah Rohingya i lama lama ngelunjak asli";0;0;0;0;in;1592634556317782016;1733006298483224835;SiskaAzizah7;https://twitter.com/SiskaAzizah7/status/1733160361304772731
Fri Dec 08 16:23:13 +0000 2023;1733160313204388202;"Lu mau dapet tanah gratis kek orang Rohingya? Gampang, ikut aja program transmigrasi dah kebukti dari jaman Belanda dulu. 👍";0;0;0;0;in;1492848282355515395;1733160313204388202;DennySeggssegar;https://twitter.com/DennySeggssegar/status/1733160313204388202
Fri Dec 08 16:23:13 +0000 2023;1733160309760880802;"Gielbran dan Gibran. . BEM UGM WA Aja Komika Pil 1 The K2 Seneng Rohingya Muhammad jungkook Pil 2 Internet Gratis Ganjar CAT 2 https://t.co/9svufzgLAt";0;0;0;0;in;1708846872193028096;1733160309760880802;YungLina67985;https://twitter.com/YungLina67985/status/1733160309760880802
Fri Dec 08 16:23:07 +0000 2023;1733160285995966544;"@aochiron @herricahyadi Mana kalimat di tweet tersebut "usir Rohingya = support Rohingya di genosida?"   a stupid conclusion";0;0;0;0;in;1049514569960284160;1732752205101641933;itzbintangyosua;https://twitter.com/itzbintangyosua/status/1733160285995966544
Fri Dec 08 16:23:00 +0000 2023;1733160255113318738;"@Mooncalfdung Pilih capres yg bisa menyelesaikan masalah Rohingya ini";0;0;0;0;in;1314200277696700426;1732349710030250281;esthyparnaning;https://twitter.com/esthyparnaning/status/1733160255113318738
Fri Dec 08 16:22:58 +0000 2023;1733160247211237707;"Twit ini mungkin akan diperbarui pemenangnya setelah kasus Rohingya.  Mudah2an juara barunya bukan juara bertahan a.k.a orang yg sama. 🤷🏻‍♀️";0;0;0;0;in;1704391439835340800;1733160247211237707;ruthnats;https://twitter.com/ruthnats/status/1733160247211237707
Fri Dec 08 16:22:58 +0000 2023;1733160247043498412;""CALEG YG BISA USIR ROHINGYA AKAN SAYA PILIH" .. MAU LIBURAN KE SABANG NE WOI";0;0;0;0;in;1494394533936697348;1733160247043498412;Chimot_fx;https://twitter.com/Chimot_fx/status/1733160247043498412
Fri Dec 08 16:22:41 +0000 2023;1733160177824891177;"WKWKWKWK Rohingya VS Aceh  Keliatan kok mba ini cuman membantu sesama umat MUSLIM😋 Apalagi rohingya dia bilang gak bisa sholat, syahadat dll walaupun MUSLIM😗  Apalagi yg gak seagama No comment deh.";0;0;0;0;in;1346660736496353282;1733160177824891177;itsspita_;https://twitter.com/itsspita_/status/1733160177824891177
Fri Dec 08 16:22:36 +0000 2023;1733160154953355466;"Keistimewaan jadi anak Capres dan Bunda Atikoh❤️  || BEM UGM Komika The K2 Pil 1 Muhammad Rohingya Myanmar Pil 2 Hunter Biden Kevin De Bruyne JP Morgan nayeon Pil 3 Ayaka Buzzer || https://t.co/4Sf5k1GddT";0;1;8;8;in;1540225554544087040;1733160154953355466;AeldaElliza;https://twitter.com/AeldaElliza/status/1733160154953355466
Fri Dec 08 16:22:28 +0000 2023;1733160121319260268;"Salam pramuka 🥰  https://t.co/MaQ64eFPan  https://t.co/nJ414mJR3T  https://t.co/KveC0efDtQ  https://t.co/ZuACNIlj56  https://t.co/n93Ak7OwIv  Rohingya Myanmar #viralvideo #DoodStream Netflix Manga on sosmed #viralterbaru #SANGE_AAAAAAAAAAH https://t.co/FP8mYWE4zP";0;2;2;5;in;200931327;1733160121319260268;Youtube_orens;https://twitter.com/Youtube_orens/status/1733160121319260268
Fri Dec 08 16:22:15 +0000 2023;1733160069116948594;"Se7 warga Aceh menolak kedatangan pengungsi Rohingya, benalu bila di kasih hati akan minta jantung. https://t.co/aZmDbkeVRf";0;0;0;0;in;828333417401978881;1733160069116948594;tess_sofiani;https://twitter.com/tess_sofiani/status/1733160069116948594
Fri Dec 08 16:21:59 +0000 2023;1733159999533449524;"@neohistoria_id @m_marshel jangan2 kebencian masyarakat indo justru terhadap unhcr itu sendiri,. Rohingya hanya alasan. Tau sendiri unhcr turunan dari UN dan pbb. Sikap pbb terhadap  kejahatan perang terhadap warga sipil di gaza tidak ada aksi sama sekali.";0;0;0;0;in;828957315382472708;1733028831932629243;tahu___bulat;https://twitter.com/tahu___bulat/status/1733159999533449524
Fri Dec 08 16:21:33 +0000 2023;1733159891106496844;"Terlalu lucu sih, pendukung 01 nge-up gak mau nerima rohingya terus di up video lama kalau 01 nyuruh nerima rohingya, hayolo 🤣";0;0;0;0;in;238038640;1733159891106496844;kholis_mkrf;https://twitter.com/kholis_mkrf/status/1733159891106496844
Fri Dec 08 16:21:17 +0000 2023;1733159825247535348;"Malam BEM UGM open vcs bugil bisa skrng wa aja : 08153902895 #vcs Rohingya komika the K2 #viralvideo https://t.co/39EGeTLD3X";0;2;4;4;in;1720787521561575424;1733159825247535348;ACntk26838;https://twitter.com/ACntk26838/status/1733159825247535348
Fri Dec 08 16:21:14 +0000 2023;1733159812513620064;"@callmegendhiiis @neohistoria_id @m_marshel Sebenarnya rohingya  adalah korban militer yg ada di Myanmar,  pkoknya tentang kekuasaan gitu, dan ini pengusiran etnis rohingya,  dan masyarakat rohingya ini jg sangat mencintai Myanmar. dlu tahun 2017 org2 Myanmar gak suka militer nya.";0;0;0;0;in;1482677119939653634;1733028831932629243;folklore13_1989;https://twitter.com/folklore13_1989/status/1733159812513620064
Fri Dec 08 16:21:01 +0000 2023;1733159755907268742;"@wargadepok2121 @Tan_Mar3M Ktp rohingya";0;0;0;0;in;1157106264;1733094296587468997;Smoke60_kaskus;https://twitter.com/Smoke60_kaskus/status/1733159755907268742
Fri Dec 08 16:20:59 +0000 2023;1733159747619336607;"Wapres Ma'ruf Amin Sebut Pulau Galang Batam Untuk Pengungsi Rohingya Akan Dipertimbangkan  https://t.co/obejdHS3re";0;0;0;0;in;1467312143062081538;1733159747619336607;newestindo;https://twitter.com/newestindo/status/1733159747619336607
Fri Dec 08 16:20:49 +0000 2023;1733159707194659024;"@rthdyairt @herricahyadi @Aceh @jokowi @UNHCRIndo Aktif bela Palestina tapi anti Rohingya yg jg sesama muslim  Munafik buzzer mossad lo";0;0;0;0;in;1632254408221396992;1733129950776193089;KRathalos97;https://twitter.com/KRathalos97/status/1733159707194659024
Fri Dec 08 16:20:47 +0000 2023;1733159698017477051;"@tubirfess Wih dipake buat black campaign dong ini rohingya bener bener dah. Liat deh nanti pasti ada yang nunggangi isu ini, bakal bilang cekal rohinya etc etc. Dah kayak trump banget arahnya";0;0;0;0;in;1049232203761180672;1732970137823953078;Putra2Apri;https://twitter.com/Putra2Apri/status/1733159698017477051
Fri Dec 08 16:20:37 +0000 2023;1733159655927664682;"Lupa Pancasila? . BEM UGM WA Aja Komika Pil 1 The K2 Seneng Rohingya Muhammad jungkook Pil 2 Internet Gratis Ganjar CAT 2 https://t.co/Tj07w5FWXI";0;1;1;0;in;1718946388170719232;1733159655927664682;JackyWern76675;https://twitter.com/JackyWern76675/status/1733159655927664682
Fri Dec 08 16:20:35 +0000 2023;1733159648713445473;"Buka X kaget, langsung mikir ni aku dari kemaren ngoceh ngoceh soal Rohingya karena terbawa berita yang muncul di TL, benar benar terpancing. Kalo emg itu mengarah ke black campaign, jahat banget!!!";0;0;0;0;in;1353181924169195520;1733159648713445473;Rose_RTL;https://twitter.com/Rose_RTL/status/1733159648713445473
Fri Dec 08 16:20:34 +0000 2023;1733159642858234166;"Pengen banget bales-balesin bacot goblok tolol ke twit yang dehumanizing dan jahat ke rohingya tapi gue hari ini udah capek banget";0;0;0;0;in;1726933926;1733159642858234166;linolilo;https://twitter.com/linolilo/status/1733159642858234166
Fri Dec 08 16:20:17 +0000 2023;1733159572838523199;"@ChaCalliope @herricahyadi @Aceh @jokowi @UNHCRIndo -perusahaan besar (cth: McD, KFC) yang mensupport Rohingya untuk angkat senjata? Kalau ada, silahkan lampirkan buktinya, biar nnti saya ikut tolak mereka";0;0;0;0;in;1658488223944032266;1733129950776193089;Abi_Nugrahaaa;https://twitter.com/Abi_Nugrahaaa/status/1733159572838523199
Fri Dec 08 16:19:56 +0000 2023;1733159486486163797;"@UNHCRIndo @UNinIndonesia wih mantap nih organisasi asing dah berani bawa bawa UUD, pancasila, perpres buat maksa Indonesia nerima lebih banyak Rohingya kiriman. Negara lain gaada yang punya aturan tentang kemanusiaan ya?";0;0;0;1;in;61450759;1733100715822756290;dinriani;https://twitter.com/dinriani/status/1733159486486163797
Fri Dec 08 16:19:53 +0000 2023;1733159471931920872;"@Adekakjill1 @Variable_7 @bwemingicoderrr @RandomWorldWar Membaca pun kamu sulit.  Kalo lo nyuruh ngebom pengungsi Rohingya gara-gara kelakuan sebagian makhluknya. Itu yg dirasakan warga Israel yg nganggap pentingnya Hamas dikatakan teroris dan di bom juga.";0;1;0;0;in;129157290;1733008010254123295;habibubebo__;https://twitter.com/habibubebo__/status/1733159471931920872
Fri Dec 08 16:19:50 +0000 2023;1733159459349025135;"Gibran diroasting. . BEM UGM WA Aja Komika Pil 1 The K2 Seneng Rohingya Muhammad jungkook Pil 2 Internet Gratis Ganjar CAT 2 https://t.co/tlZd2RBBqs";0;0;0;0;in;1718946388170719232;1733159459349025135;JackyWern76675;https://twitter.com/JackyWern76675/status/1733159459349025135
Fri Dec 08 16:19:48 +0000 2023;1733159451342041321;"@786juta @_e_g_a_n_ Memang ini tujuannya, tapi narasinya udah jahat banget sampai orang orang malah mengiyakan tindakan dan mendehumanisasi orang rohingya. Sah dan wajar kok warga aceh menolak karena bukan kewajiban mereka utk itu.";0;0;0;0;in;1139010562216550400;1732748770717430201;transportpheno;https://twitter.com/transportpheno/status/1733159451342041321
Fri Dec 08 16:19:44 +0000 2023;1733159434610954486;"Mana yang menggambarkan representasi anak muda. . BEM UGM WA Aja Komika Pil 1 The K2 Seneng Rohingya Muhammad jungkook Pil 2 Internet Gratis Ganjar CAT 2 https://t.co/lb6wmprLcV";0;0;1;1;in;1718946388170719232;1733159434610954486;JackyWern76675;https://twitter.com/JackyWern76675/status/1733159434610954486
Fri Dec 08 16:19:40 +0000 2023;1733159418840359059;"@noturubermensch @Sakuharamie @IyanAlmas @UNHCRIndo @UNinIndonesia Bung MPU itu tidak mewakili suara rakyat aceh, itu MUI nya aceh, apakah MUI mewakili suara bangsa indonesia?  Temen gw akademisi di malay penelitiannya ttg permasalahan yg ditimbulkan pengungsi rohingya di malaysia  Lu paham kan pengungsi itu masalah sosialnya panjang";0;1;0;0;in;1131268719085146112;1733100715822756290;capekgw1;https://twitter.com/capekgw1/status/1733159418840359059
Fri Dec 08 16:19:21 +0000 2023;1733159339110912315;"@ChaCalliope @herricahyadi @Aceh @jokowi @UNHCRIndo Saya rasa tidak akan seperti demikian, karena: 1. Rohingya tidak punya kapital (sdm, modal) yang kuat kaya Israel. 2. Banyak kaum Yhd yang support israel dari pemerintah besar (inggris,us), sedangkan Rohingya tidak. Kalau memang tkt, ckp tanyakan pada diri, apakah ada-";0;3;0;0;in;1658488223944032266;1733129950776193089;Abi_Nugrahaaa;https://twitter.com/Abi_Nugrahaaa/status/1733159339110912315
Fri Dec 08 16:19:21 +0000 2023;1733159337743593968;"@AZulfajrin @iwanrivandi @RioMuhary @AvaSiRem izin berpendapat ya bang, sebagian besar masyarakat aceh kan menolak atas kedatangan masyarakat etnis rohingya, dengan rekam jejak kedatangan mereka sebelumnya banyak masalah yg didapat, jadi wajar dong kalau masyarakat aceh menolak kedatangan mereka untuk gelombang saat ini";0;3;0;0;in;1608170796748505088;1733068475097399520;IlhamNursyamsiA;https://twitter.com/IlhamNursyamsiA/status/1733159337743593968
Fri Dec 08 16:19:16 +0000 2023;1733159316574867656;"Pulangkan saja pak aka deportasi para pengungsi Rohingya,,jangan beri ruang buat mereka bisa rungseb pak next kedepannya l,, Eropa dan negara2 barat aja gerah dengan pengungsi,,ini make gegayaan menampung mereka,, tolong pulangkan segara kenegara mereka🙏✍️🙇";0;0;0;0;in;1629463625889873921;1733159316574867656;Haikal88651720;https://twitter.com/Haikal88651720/status/1733159316574867656
Fri Dec 08 16:19:10 +0000 2023;1733159293720100996;"Jiaah ini buzzer Prabowo-Gibran ga update apa lupa dibriefing yaa?   seharian dah dikulitin ini soal Rohingya, dia malah baru nyebar.  btw secara ga langsung juga mengafirmasi, kalo isu Rohingya ini emang bagian black campaign yg diorkestrasiin tim/pendukung 02 buat nyerang 01";0;1;1;0;in;1333124438267629568;1733159293720100996;terbahagiakan;https://twitter.com/terbahagiakan/status/1733159293720100996
Fri Dec 08 16:19:00 +0000 2023;1733159250971746696;"@Elmariachi2009 @sethrash666 Ya kan, dikira kita bantu Palestina bantu pengungsinya kali ya😭 padahal yg kita bantu warga PL yg menetap di tanahnya memperjuangkan haknya dlm keadaan genosida, kenapa Rohingya ga mmperjuangkn haknya di Myanmar kayak warga PL?";0;0;0;0;in;1059850343725576192;1733016012566810842;Jeonnielle;https://twitter.com/Jeonnielle/status/1733159250971746696
Fri Dec 08 16:18:50 +0000 2023;1733159207447441914;"orang2 yg ngata-ngatain rohingya ini paham ngga si kalo mereka ga harus setuju orang rohingya ditampung di indonesia, tapi yg penting jangan nyebar kebencian &amp  hoaks??   gw pribadi berharap mereka bisa balik ke negaranya dan hidup aman, biar ga usah minta suaka ke negara org lagi";0;0;0;0;in;1393528232826138627;1733159207447441914;zahraaysha_;https://twitter.com/zahraaysha_/status/1733159207447441914
Fri Dec 08 16:18:48 +0000 2023;1733159200484896969;"Yang salah tuhenurut gue pemerintahnya ga responsif. Dah tau ratusan rohingya berlabuh di aceh, aturan gelontorim kek dana kemanusiaannya ke pemda aceh  Kalo ada yg rese yaudah penjarain aja gt. Jd kita tetap menolong orang butuh pertolongan";0;0;0;0;in;136943140;1733159200484896969;ellguma;https://twitter.com/ellguma/status/1733159200484896969
Fri Dec 08 16:18:41 +0000 2023;1733159170600534332;"@herricahyadi @m_marshel yauda pengungai rohingya lu tampung laah semua . lu pikirin tuh makan , kerjaan dia, blm minta rokok dll . tampung ye . bawa bawa palestine . jelas beda cok";0;1;0;1;in;788859878;1733032061659996466;AlexanderKeanu2;https://twitter.com/AlexanderKeanu2/status/1733159170600534332
