text_clean,text_preprocessed
fyi dengan pindah ke ikn u virtually dapet tanah gratis kek yg u tuduhkan ke orang rohingya tadi wkwk,"['fyi', 'pindah', 'ikn', 'u', 'virtually', 'dapet', 'tanah', 'gratis', 'kek', 'yg', 'u', 'tuduh', 'orang', 'rohingya', 'wkwk']"
klo bantu org dan basong saki hati na lebae jang bantu dong itu brutal dan memanfaatkan basong pung bae talalu makan puji dgn pujian dar negara lain krna bantu rohingya padahal warga negara sendiri basong abaikan tutup matatutup telinga tutup mulut skrg bru manyalas tolol,"['klo', 'bantu', 'org', 'basong', 'saki', 'hati', 'na', 'lebae', 'jang', 'bantu', 'brutal', 'manfaat', 'basong', 'pung', 'bae', 'talalu', 'makan', 'puji', 'dgn', 'puji', 'dar', 'negara', 'krna', 'bantu', 'rohingya', 'warga', 'negara', 'basong', 'abai', 'tutup', 'matatutup', 'telinga', 'tutup', 'mulut', 'skrg', 'bru', 'manyalas', 'tolol']"
malam bem ugm open vcs bugil bisa skrng wa aja    rohingya komika the k,"['malam', 'bem', 'ugm', 'open', 'vcs', 'bugil', 'skrng', 'wa', 'aja', 'rohingya', 'komika', 'the', 'k']"
latar belakang israel dan rohingya aja udah beda dikira israel bisa kaya begitu gara² dirinya sendiri aja ya engga yang bantuin banyak timbal baliknya juga banyak negaranegara kapitalis yang bantuin israel mikir kali timbal baliknya apa lah rohingya apa timbal baliknya,"['latar', 'israel', 'rohingya', 'aja', 'udah', 'beda', 'israel', 'kaya', 'gara', 'aja', 'ya', 'engga', 'bantuin', 'timbal', 'balik', 'negaranegara', 'kapitalis', 'bantuin', 'israel', 'mikir', 'kali', 'timbal', 'balik', 'rohingya', 'timbal', 'balik']"
id ya ude min segitu ngotot nya bela pengungsi rohingyalu urus aja lah min merekabiar gw terusin nih ke pak   kalau mimin sang pahlawan mau mengurus pengungsi rohingyamau kasih makan tempat tinggal dll ✍️✍️🙇🙇,"['id', 'ya', 'ude', 'min', 'segitu', 'ngotot', 'nya', 'bela', 'ungsi', 'rohingyalu', 'urus', 'aja', 'min', 'merekabiar', 'gw', 'terusin', 'nih', 'mimin', 'sang', 'pahlawan', 'urus', 'ungsi', 'rohingyamau', 'kasih', 'makan', 'tinggal', 'dll', '']"
netrlitas hanya bualan  bem ugm wa aja komika pil  the k seneng rohingya muhammad jungkook pil  internet gratis ganjar cat,"['netrlitas', 'bual', 'bem', 'ugm', 'wa', 'aja', 'komika', 'pil', 'the', 'k', 'neng', 'rohingya', 'muhammad', 'jungkook', 'pil', 'internet', 'gratis', 'ganjar', 'cat']"
aishamaharani aku pribadi msh blm bisa speak up ttg rohingya ke temen krn aku minim ilmu minim literasi dan juga aku msh belum tau mau jawab apa kalo ditembaknya yaudah kl gtu lu terima aja pengungsi rohingya di rumah lu aku sendiri bukan orang kaya soalnya aku cuma bisa sedih aja,"['aishamaharani', 'pribadi', 'msh', 'blm', 'speak', 'up', 'ttg', 'rohingya', 'temen', 'krn', 'minim', 'ilmu', 'minim', 'literasi', 'msh', 'tau', 'kalo', 'tembak', 'yaudah', 'kl', 'gtu', 'lu', 'terima', 'aja', 'ungsi', 'rohingya', 'rumah', 'lu', 'orang', 'kaya', 'sedih', 'aja']"
rohingya i lama lama ngelunjak asli,"['rohingya', 'i', 'ngelunjak', 'asli']"
lu mau dapet tanah gratis kek orang rohingya gampang ikut aja program transmigrasi dah kebukti dari jaman belanda dulu 👍,"['lu', 'dapet', 'tanah', 'gratis', 'kek', 'orang', 'rohingya', 'gampang', 'aja', 'program', 'transmigrasi', 'dah', 'bukti', 'jaman', 'belanda', '']"
gielbran dan gibran  bem ugm wa aja komika pil  the k seneng rohingya muhammad jungkook pil  internet gratis ganjar cat,"['gielbran', 'gibran', 'bem', 'ugm', 'wa', 'aja', 'komika', 'pil', 'the', 'k', 'neng', 'rohingya', 'muhammad', 'jungkook', 'pil', 'internet', 'gratis', 'ganjar', 'cat']"
mana kalimat di tweet tersebut usir rohingya  support rohingya di genosida   a stupid conclusion,"['kalimat', 'tweet', 'usir', 'rohingya', 'support', 'rohingya', 'genosida', 'a', 'stupid', 'conclusion']"
pilih capres yg bisa menyelesaikan masalah rohingya ini,"['pilih', 'capres', 'yg', 'selesai', 'rohingya']"
twit ini mungkin akan diperbarui pemenangnya setelah kasus rohingya  mudahan juara barunya bukan juara bertahan aka orang yg sama 🤷🏻‍♀️,"['twit', 'baru', 'menang', 'rohingya', 'mudah', 'juara', 'baru', 'juara', 'tahan', 'aka', 'orang', 'yg', '']"
caleg yg bisa usir rohingya akan saya pilih  mau liburan ke sabang ne woi,"['caleg', 'yg', 'usir', 'rohingya', 'pilih', 'libur', 'sabang', 'ne', 'woi']"
wkwkwkwk rohingya vs aceh  keliatan kok mba ini cuman membantu sesama umat muslim😋 apalagi rohingya dia bilang gak bisa sholat syahadat dll walaupun muslim😗  apalagi yg gak seagama no comment deh,"['wkwkwkwk', 'rohingya', 'vs', 'aceh', 'liat', 'mba', 'cuman', 'bantu', 'umat', 'muslim', 'rohingya', 'bilang', 'gak', 'sholat', 'syahadat', 'dll', 'muslim', 'yg', 'gak', 'agama', 'no', 'comment', 'deh']"
keistimewaan jadi anak capres dan bunda atikoh❤️   bem ugm komika the k pil  muhammad rohingya myanmar pil  hunter biden kevin de bruyne jp morgan nayeon pil  ayaka buzzer,"['istimewa', 'anak', 'capres', 'bunda', 'atikoh', 'bem', 'ugm', 'komika', 'the', 'k', 'pil', 'muhammad', 'rohingya', 'myanmar', 'pil', 'hunter', 'biden', 'kevin', 'de', 'bruyne', 'jp', 'morgan', 'nayeon', 'pil', 'ayaka', 'buzzer']"
salam pramuka 🥰            rohingya myanmar   netflix manga on sosmed  aaaaaaaaaah,"['salam', 'pramuka', '', 'rohingya', 'myanmar', 'netflix', 'manga', 'on', 'sosmed', 'aaaaaaaaaah']"
se warga aceh menolak kedatangan pengungsi rohingya benalu bila di kasih hati akan minta jantung,"['warga', 'aceh', 'tolak', 'datang', 'ungsi', 'rohingya', 'benalu', 'kasih', 'hati', 'jantung']"
id marshel jangan kebencian masyarakat indo justru terhadap unhcr itu sendiri rohingya hanya alasan tau sendiri unhcr turunan dari un dan pbb sikap pbb terhadap  kejahatan perang terhadap warga sipil di gaza tidak ada aksi sama sekali,"['id', 'marshel', 'benci', 'masyarakat', 'indo', 'unhcr', 'rohingya', 'alas', 'tau', 'unhcr', 'turun', 'un', 'pbb', 'sikap', 'pbb', 'jahat', 'perang', 'warga', 'sipil', 'gaza', 'ada', 'aksi']"
terlalu lucu sih pendukung  ngeup gak mau nerima rohingya terus di up video lama kalau  nyuruh nerima rohingya hayolo 🤣,"['lucu', 'sih', 'dukung', 'ngeup', 'gak', 'nerima', 'rohingya', 'up', 'video', 'nyuruh', 'nerima', 'rohingya', 'hayolo', '']"
id marshel sebenarnya rohingya  adalah korban militer yg ada di myanmar  pkoknya tentang kekuasaan gitu dan ini pengusiran etnis rohingya  dan masyarakat rohingya ini jg sangat mencintai myanmar dlu tahun  org myanmar gak suka militer nya,"['id', 'marshel', 'rohingya', 'korban', 'militer', 'yg', 'ada', 'myanmar', 'pkoknya', 'kuasa', 'gitu', 'usir', 'etnis', 'rohingya', 'masyarakat', 'rohingya', 'jg', 'cinta', 'myanmar', 'dlu', 'org', 'myanmar', 'gak', 'suka', 'militer', 'nya']"
marm ktp rohingya,"['marm', 'ktp', 'rohingya']"
wapres maruf amin sebut pulau galang batam untuk pengungsi rohingya akan dipertimbangkan,"['wapres', 'maruf', 'amin', 'pulau', 'galang', 'batam', 'ungsi', 'rohingya', 'timbang']"
aktif bela palestina tapi anti rohingya yg jg sesama muslim  munafik buzzer mossad lo,"['aktif', 'bela', 'palestina', 'anti', 'rohingya', 'yg', 'jg', 'muslim', 'munafik', 'buzzer', 'mossad', 'lo']"
wih dipake buat black campaign dong ini rohingya bener bener dah liat deh nanti pasti ada yang nunggangi isu ini bakal bilang cekal rohinya etc etc dah kayak trump banget arahnya,"['wih', 'dipake', 'black', 'campaign', 'rohingya', 'bener', 'bener', 'dah', 'liat', 'deh', 'ada', 'nunggangi', 'isu', 'bilang', 'cekal', 'roh', 'etc', 'etc', 'dah', 'kayak', 'trump', 'banget', 'arah']"
buka x kaget langsung mikir ni aku dari kemaren ngoceh ngoceh soal rohingya karena terbawa berita yang muncul di tl benar benar terpancing kalo emg itu mengarah ke black campaign jahat banget,"['buka', 'x', 'kaget', 'langsung', 'mikir', 'ni', 'kemaren', 'ngoceh', 'ngoceh', 'rohingya', 'bawa', 'berita', 'muncul', 'tl', 'pancing', 'kalo', 'emg', 'arah', 'black', 'campaign', 'jahat', 'banget']"
pengen banget balesbalesin bacot goblok tolol ke twit yang dehumanizing dan jahat ke rohingya tapi gue hari ini udah capek banget,"['ken', 'banget', 'balesbalesin', 'bacot', 'goblok', 'tolol', 'twit', 'dehumanizing', 'jahat', 'rohingya', 'gue', 'udah', 'capek', 'banget']"
perusahaan besar cth mcd kfc yang mensupport rohingya untuk angkat senjata kalau ada silahkan lampirkan buktinya biar nnti saya ikut tolak mereka,"['usaha', 'cth', 'mcd', 'kfc', 'mensupport', 'rohingya', 'angkat', 'senjata', 'ada', 'silah', 'lampir', 'bukti', 'biar', 'nnti', 'tolak']"
wih mantap nih organisasi asing dah berani bawa bawa uud pancasila perpres buat maksa indonesia nerima lebih banyak rohingya kiriman negara lain gaada yang punya aturan tentang kemanusiaan ya,"['wih', 'mantap', 'nih', 'organisasi', 'asing', 'dah', 'berani', 'bawa', 'bawa', 'uud', 'pancasila', 'pres', 'maksa', 'indonesia', 'nerima', 'rohingya', 'kirim', 'negara', 'gaada', 'atur', 'manusia', 'ya']"
membaca pun kamu sulit  kalo lo nyuruh ngebom pengungsi rohingya garagara kelakuan sebagian makhluknya itu yg dirasakan warga israel yg nganggap pentingnya hamas dikatakan teroris dan di bom juga,"['baca', 'sulit', 'kalo', 'lo', 'nyuruh', 'ngebom', 'ungsi', 'rohingya', 'garagara', 'laku', 'makhluk', 'yg', 'rasa', 'warga', 'israel', 'yg', 'nganggap', 'hamas', 'teroris', 'bom']"
gibran diroasting  bem ugm wa aja komika pil  the k seneng rohingya muhammad jungkook pil  internet gratis ganjar cat,"['gibran', 'diroasting', 'bem', 'ugm', 'wa', 'aja', 'komika', 'pil', 'the', 'k', 'neng', 'rohingya', 'muhammad', 'jungkook', 'pil', 'internet', 'gratis', 'ganjar', 'cat']"
egan memang ini tujuannya tapi narasinya udah jahat banget sampai orang orang malah mengiyakan tindakan dan mendehumanisasi orang rohingya sah dan wajar kok warga aceh menolak karena bukan kewajiban mereka utk itu,"['egan', 'tuju', 'narasi', 'udah', 'jahat', 'banget', 'orang', 'orang', 'iya', 'tindak', 'dehumanisasi', 'orang', 'rohingya', 'sah', 'wajar', 'warga', 'aceh', 'tolak', 'wajib', 'utk']"
mana yang menggambarkan representasi anak muda  bem ugm wa aja komika pil  the k seneng rohingya muhammad jungkook pil  internet gratis ganjar cat,"['gambar', 'representasi', 'anak', 'muda', 'bem', 'ugm', 'wa', 'aja', 'komika', 'pil', 'the', 'k', 'neng', 'rohingya', 'muhammad', 'jungkook', 'pil', 'internet', 'gratis', 'ganjar', 'cat']"
bung mpu itu tidak mewakili suara rakyat aceh itu mui nya aceh apakah mui mewakili suara bangsa indonesia  temen gw akademisi di malay penelitiannya ttg permasalahan yg ditimbulkan pengungsi rohingya di malaysia  lu paham kan pengungsi itu masalah sosialnya panjang,"['mpu', 'wakil', 'suara', 'rakyat', 'aceh', 'mui', 'nya', 'aceh', 'mui', 'wakil', 'suara', 'bangsa', 'indonesia', 'temen', 'gw', 'akademisi', 'malay', 'teliti', 'ttg', 'masalah', 'yg', 'timbul', 'ungsi', 'rohingya', 'malaysia', 'lu', 'paham', 'ungsi', 'sosial']"
saya rasa tidak akan seperti demikian karena  rohingya tidak punya kapital sdm modal yang kuat kaya israel  banyak kaum yhd yang support israel dari pemerintah besar inggrisus sedangkan rohingya tidak kalau memang tkt ckp tanyakan pada diri apakah ada,"['rohingya', 'kapital', 'sdm', 'modal', 'kuat', 'kaya', 'israel', 'kaum', 'yhd', 'support', 'israel', 'perintah', 'inggrisus', 'rohingya', 'tkt', 'ckp', 'ada']"
izin berpendapat ya bang sebagian besar masyarakat aceh kan menolak atas kedatangan masyarakat etnis rohingya dengan rekam jejak kedatangan mereka sebelumnya banyak masalah yg didapat jadi wajar dong kalau masyarakat aceh menolak kedatangan mereka untuk gelombang saat ini,"['izin', 'dapat', 'ya', 'bang', 'masyarakat', 'aceh', 'tolak', 'datang', 'masyarakat', 'etnis', 'rohingya', 'rekam', 'jejak', 'datang', 'yg', 'wajar', 'masyarakat', 'aceh', 'tolak', 'datang', 'gelombang']"
pulangkan saja pak aka deportasi para pengungsi rohingyajangan beri ruang buat mereka bisa rungseb pak next kedepannya l eropa dan negara barat aja gerah dengan pengungsiini make gegayaan menampung mereka tolong pulangkan segara kenegara mereka🙏✍️🙇,"['pulang', 'aka', 'deportasi', 'ungsi', 'rohingyajangan', 'ruang', 'rungseb', 'next', 'depan', 'l', 'eropa', 'negara', 'barat', 'aja', 'gerah', 'pengungsiini', 'make', 'gegayaan', 'tampung', 'tolong', 'pulang', 'segara', 'negara', 'mereka']"
jiaah ini buzzer prabowogibran ga update apa lupa dibriefing yaa   seharian dah dikulitin ini soal rohingya dia malah baru nyebar  btw secara ga langsung juga mengafirmasi kalo isu rohingya ini emang bagian black campaign yg diorkestrasiin timpendukung  buat nyerang,"['jiaah', 'buzzer', 'prabowogibran', 'ga', 'update', 'lupa', 'dibriefing', 'yaa', 'hari', 'dah', 'dikulitin', 'rohingya', 'nyebar', 'btw', 'ga', 'langsung', 'afirmasi', 'kalo', 'isu', 'rohingya', 'emang', 'black', 'campaign', 'yg', 'diorkestrasiin', 'timpendukung', 'nyerang']"
ya kan dikira kita bantu palestina bantu pengungsinya kali ya😭 padahal yg kita bantu warga pl yg menetap di tanahnya memperjuangkan haknya dlm keadaan genosida kenapa rohingya ga mmperjuangkn haknya di myanmar kayak warga pl,"['ya', 'bantu', 'palestina', 'bantu', 'ungsi', 'kali', 'ya', 'yg', 'bantu', 'warga', 'pl', 'yg', 'tetap', 'tanah', 'juang', 'hak', 'dlm', 'genosida', 'rohingya', 'ga', 'mmperjuangkn', 'hak', 'myanmar', 'kayak', 'warga', 'pl']"
orang yg ngatangatain rohingya ini paham ngga si kalo mereka ga harus setuju orang rohingya ditampung di indonesia tapi yg penting jangan nyebar kebencian amp  hoaks   gw pribadi berharap mereka bisa balik ke negaranya dan hidup aman biar ga usah minta suaka ke negara org lagi,"['orang', 'yg', 'ngatangatain', 'rohingya', 'paham', 'ngga', 'si', 'kalo', 'ga', 'tuju', 'orang', 'rohingya', 'tampung', 'indonesia', 'yg', 'nyebar', 'benci', 'amp', 'hoaks', 'gw', 'pribadi', 'harap', 'negara', 'hidup', 'aman', 'biar', 'ga', 'suaka', 'negara', 'org']"
yang salah tuhenurut gue pemerintahnya ga responsif dah tau ratusan rohingya berlabuh di aceh aturan gelontorim kek dana kemanusiaannya ke pemda aceh  kalo ada yg rese yaudah penjarain aja gt jd kita tetap menolong orang butuh pertolongan,"['salah', 'tuhenurut', 'gue', 'perintah', 'ga', 'responsif', 'dah', 'tau', 'ratus', 'rohingya', 'labuh', 'aceh', 'atur', 'gelontorim', 'kek', 'dana', 'manusia', 'pemda', 'aceh', 'kalo', 'ada', 'yg', 'rese', 'yaudah', 'penjarain', 'aja', 'gt', 'jd', 'tolong', 'orang', 'butuh', 'tolong']"
marshel yauda pengungai rohingya lu tampung laah semua  lu pikirin tuh makan  kerjaan dia blm minta rokok dll  tampung ye  bawa bawa palestine  jelas beda cok,"['marshel', 'yauda', 'pengungai', 'rohingya', 'lu', 'tampung', 'laah', 'lu', 'pikirin', 'tuh', 'makan', 'kerja', 'blm', 'rokok', 'dll', 'tampung', 'ye', 'bawa', 'bawa', 'palestine', 'beda', 'cok']"
betul harus ditanyakan tambahan perempuan ini beraksen rohingya ga karena menurut source ini orang bisa aja masih punya aksen rohingya walau udah lama tinggal di malaysia walaupun bisa aja ga punya aksen juga,"['tambah', 'perempuan', 'aksen', 'rohingya', 'ga', 'source', 'orang', 'aja', 'aksen', 'rohingya', 'udah', 'tinggal', 'malaysia', 'aja', 'ga', 'aksen']"
masalahnya israel kaya begitu punya backingan dan backingannya punya tujuan gede lah rohingya siapa yang mau ngebackingin kalo backingan israel mau ngebackingin juga ya udah dari dulu tuh rohingya dipersenjatai dikasih tanah dari hasil perjanjian ga jelas,"['israel', 'kaya', 'backingan', 'backingannya', 'tuju', 'gede', 'rohingya', 'ngebackingin', 'kalo', 'backingan', 'israel', 'ngebackingin', 'ya', 'udah', 'tuh', 'rohingya', 'senjata', 'kasih', 'tanah', 'hasil', 'janji', 'ga']"
dear kakak sjw fafifu wes wos penggiat ‘kebenaran’ di twitter di persilahkan untuk menjadi volunter untuk pengungsi rohingya biar tau kelen gimana rasanya,"['dear', 'kakak', 'sjw', 'fafifu', 'wes', 'wos', 'giat', '', 'benar', '', 'twitter', 'silah', 'volunter', 'ungsi', 'rohingya', 'biar', 'tau', 'kelen', 'gimana']"
membaca utas ini kesimpulannya adalah konflik rohingya seperti juga konflik palestina semuanya adalah salah inggris,"['baca', 'utas', 'simpul', 'konflik', 'rohingya', 'konflik', 'palestina', 'salah', 'inggris']"
id  marshel ini gimana dah kok tiba bawa jerman invasi polandia atas nama rakyat emangnya aceh itu negara tersendiri yg bisa disamakan bagaikan polandia atau maksud lu kita menolak pengungsi rohingya sama halnya kayak kita menginvasi mereka,"['id', 'marshel', 'gimana', 'dah', 'bawa', 'jerman', 'invasi', 'polandia', 'nama', 'rakyat', 'emang', 'aceh', 'negara', 'sendiri', 'yg', 'sama', 'polandia', 'maksud', 'lu', 'tolak', 'ungsi', 'rohingya', 'hal', 'kayak', 'invasi']"
ya beda dong kalo palestina itu dijajah sama mereka mengalami genosida kalo rohingya udh dibantu malah ngelunjak wkwkwk,"['ya', 'beda', 'kalo', 'palestina', 'jajah', 'alami', 'genosida', 'kalo', 'rohingya', 'udh', 'bantu', 'ngelunjak', 'wkwkwk']"
kunjungi ikn ganjar tegaskan bakal lanjutkan💪🤟   bem ugm pil  komika the k pil  muhammad pil  jungkook ayaka rohingya,"['kunjung', 'ikn', 'ganjar', 'tegas', 'lanjut', 'bem', 'ugm', 'pil', 'komika', 'the', 'k', 'pil', 'muhammad', 'pil', 'jungkook', 'ayaka', 'rohingya']"
nak dibunuh mende nyadiorang ada duit bayar ejen untuk masuk malaysia ikut sempadan siamkelantanmasuk malaysia sebab senang ke negara lain kalau tak ada duit family diorang bagi duit untuk datang sini aku tahu sebab tempat kerja lama banyak rohingyasemua cerita benda sama,"['nak', 'bunuh', 'mende', 'nyadiorang', 'ada', 'duit', 'bayar', 'ejen', 'masuk', 'malaysia', 'sempadan', 'siamkelantanmasuk', 'malaysia', 'senang', 'negara', 'ada', 'duit', 'family', 'orang', 'duit', 'kerja', 'rohingyasemua', 'cerita', 'benda']"
indonesia tidak ada kewajiban membantu rohingya paham,"['indonesia', 'ada', 'wajib', 'bantu', 'rohingya', 'paham']"
nah itu orang indo nih keikhlasan track record donasi nya dimana mana tinggi apalagi klo disuguhi konten menyedihkan semakin banyak uang nya semakin betah rohingya di indo bukan jadi pengungsi lagi,"['orang', 'indo', 'nih', 'ikhlas', 'track', 'record', 'donasi', 'nya', 'mana', 'klo', 'suguh', 'konten', 'sedih', 'uang', 'nya', 'betah', 'rohingya', 'indo', 'ungsi']"
logika untuk papua itu pribumi atau pengungsi rohingya yang akan berbuat semenamena aku mau tau🤔🤔,"['logika', 'papua', 'pribumi', 'ungsi', 'rohingya', 'buat', 'semenamena', 'tau']"
opini lu tentang orang rohingya yg terus berdatangan ke indo,"['opini', 'lu', 'orang', 'rohingya', 'yg', 'indo']"
terima kasih untuk insightnya tentang rohingya ini bang,"['terima', 'kasih', 'insightnya', 'rohingya', 'bang']"
id  marshel lho kok emangnya rakyat indonesia sendiri nginvasi rohingya di aceh atas nama rakyat kan emang wilaya indonesia jadi ya mau menerima atau menolak kan hak masing rakyat indonesia,"['id', 'marshel', 'lho', 'emang', 'rakyat', 'indonesia', 'nginvasi', 'rohingya', 'aceh', 'nama', 'rakyat', 'emang', 'wilaya', 'indonesia', 'ya', 'terima', 'tolak', 'hak', 'rakyat', 'indonesia']"
rohingya pengecut katanya muslim tapi gak berani mati syahid buat lawan penguasa,"['rohingya', 'kecut', 'muslim', 'gak', 'berani', 'mati', 'syahid', 'lawan', 'kuasa']"
iya plis kasian gw sama orang rohingya yang kaya manusia kelas  kesannya kaya ya allah lu pada jangan pada rasis gtu dah anjir kasian mereka udh susah gtu dapet narasi dehumanizing 😭 ya gw tau emang ada oknum orang rohingya yang bikin nama mereka jelek cuma ya,"['iya', 'plis', 'kasi', 'gw', 'orang', 'rohingya', 'kaya', 'manusia', 'kelas', 'kesan', 'kaya', 'ya', 'allah', 'lu', 'ras', 'gtu', 'dah', 'anjir', 'kasi', 'udh', 'susah', 'gtu', 'dapet', 'narasi', 'dehumanizing', '', 'ya', 'gw', 'tau', 'emang', 'ada', 'oknum', 'orang', 'rohingya', 'bikin', 'nama', 'jelek', 'ya']"
peduli indonesia bukan rohingya  tandatangani petisi  lewat id,"['peduli', 'indonesia', 'rohingya', 'tandatangani', 'petisi', 'id']"
jadi curiga sama pihak yg ngotot gak mau balikin gerombolan rohingya apakah mereka mau perdagangkan orang ini secara utuh sebagai budak atau diambil organnya kayak di film 😭😭😭 korban film  jgn bersembunyi dibalik ham kemanusiaan amp  keagamaan   pulangin woy,"['curiga', 'yg', 'ngotot', 'gak', 'balikin', 'gerombol', 'rohingya', 'dagang', 'orang', 'utuh', 'budak', 'ambil', 'organ', 'kayak', 'film', '', 'korban', 'film', 'jgn', 'sembunyi', 'balik', 'ham', 'manusia', 'amp', 'agama', 'pulangin', 'woy']"
